#source,ID
bigg.reaction:CEPTC_16_0_16_0,MNXR96593
bigg.reaction:R_CEPTC_16_0_16_0,MNXR96593
bigg.reaction:CEPTC_16_0_18_0,MNXR96594
bigg.reaction:R_CEPTC_16_0_18_0,MNXR96594
bigg.reaction:CEPTC_16_0_18_1,MNXR96595
bigg.reaction:R_CEPTC_16_0_18_1,MNXR96595
bigg.reaction:CEPTC_16_0_18_2,MNXR96596
bigg.reaction:R_CEPTC_16_0_18_2,MNXR96596
bigg.reaction:CEPTC_16_0_20_4,MNXR96597
bigg.reaction:R_CEPTC_16_0_20_4,MNXR96597
bigg.reaction:CEPTC_18_0_18_0,MNXR96598
bigg.reaction:R_CEPTC_18_0_18_0,MNXR96598
bigg.reaction:CEPTC_18_0_18_1,MNXR96599
bigg.reaction:R_CEPTC_18_0_18_1,MNXR96599
bigg.reaction:CEPTC_18_0_18_2,MNXR96600
bigg.reaction:R_CEPTC_18_0_18_2,MNXR96600
bigg.reaction:CEPTC_18_0_20_4,MNXR96601
bigg.reaction:R_CEPTC_18_0_20_4,MNXR96601
bigg.reaction:CEPTC_18_1_18_1,MNXR96602
bigg.reaction:R_CEPTC_18_1_18_1,MNXR96602
bigg.reaction:CEPTC_18_1_18_2,MNXR96603
bigg.reaction:R_CEPTC_18_1_18_2,MNXR96603
bigg.reaction:CEPTC_18_1_20_4,MNXR96604
bigg.reaction:R_CEPTC_18_1_20_4,MNXR96604
bigg.reaction:CEPTC_18_2_16_0,MNXR96605
bigg.reaction:R_CEPTC_18_2_16_0,MNXR96605
bigg.reaction:CEPTC_18_2_18_1,MNXR96606
bigg.reaction:R_CEPTC_18_2_18_1,MNXR96606
bigg.reaction:CEPTC_18_2_18_2,MNXR96607
bigg.reaction:R_CEPTC_18_2_18_2,MNXR96607
bigg.reaction:CEPTC_18_2_20_4,MNXR96608
bigg.reaction:R_CEPTC_18_2_20_4,MNXR96608
bigg.reaction:CEPTC_20_4_20_4,MNXR96609
bigg.reaction:R_CEPTC_20_4_20_4,MNXR96609
bigg.reaction:CEPTC_cho,MNXR96610
bigg.reaction:R_CEPTC_cho,MNXR96610
bigg.reaction:CEPTE_16_0_16_0,MNXR96612
bigg.reaction:R_CEPTE_16_0_16_0,MNXR96612
bigg.reaction:CEPTE_16_0_18_0,MNXR96613
bigg.reaction:R_CEPTE_16_0_18_0,MNXR96613
bigg.reaction:CEPTE_16_0_18_1,MNXR96614
bigg.reaction:R_CEPTE_16_0_18_1,MNXR96614
bigg.reaction:CEPTE_16_0_18_2,MNXR96615
bigg.reaction:R_CEPTE_16_0_18_2,MNXR96615
bigg.reaction:CEPTE_16_0_20_4,MNXR96616
bigg.reaction:R_CEPTE_16_0_20_4,MNXR96616
bigg.reaction:CEPTE_18_0_18_0,MNXR96617
bigg.reaction:R_CEPTE_18_0_18_0,MNXR96617
bigg.reaction:CEPTE_18_0_18_1,MNXR96618
bigg.reaction:R_CEPTE_18_0_18_1,MNXR96618
bigg.reaction:CEPTE_18_0_18_2,MNXR96619
bigg.reaction:R_CEPTE_18_0_18_2,MNXR96619
bigg.reaction:CEPTE_18_0_20_4,MNXR96620
bigg.reaction:R_CEPTE_18_0_20_4,MNXR96620
bigg.reaction:CEPTE_18_1_18_1,MNXR96621
bigg.reaction:R_CEPTE_18_1_18_1,MNXR96621
bigg.reaction:CEPTE_18_1_18_2,MNXR96622
bigg.reaction:R_CEPTE_18_1_18_2,MNXR96622
bigg.reaction:CEPTE_18_1_20_4,MNXR96623
bigg.reaction:R_CEPTE_18_1_20_4,MNXR96623
bigg.reaction:CEPTE_18_2_16_0,MNXR96624
bigg.reaction:R_CEPTE_18_2_16_0,MNXR96624
bigg.reaction:CEPTE_18_2_18_1,MNXR96625
bigg.reaction:R_CEPTE_18_2_18_1,MNXR96625
bigg.reaction:CEPTE_18_2_18_2,MNXR96626
bigg.reaction:R_CEPTE_18_2_18_2,MNXR96626
bigg.reaction:CEPTE_18_2_20_4,MNXR96627
bigg.reaction:R_CEPTE_18_2_20_4,MNXR96627
bigg.reaction:CEPTE_20_4_20_4,MNXR96628
bigg.reaction:R_CEPTE_20_4_20_4,MNXR96628
bigg.reaction:CEPTE_cho,MNXR96629
bigg.reaction:R_CEPTE_cho,MNXR96629
bigg.reaction:CER1_24ter,MNXR96630
bigg.reaction:R_CER1_24ter,MNXR96630
bigg.reaction:CER1_26ter,MNXR96631
bigg.reaction:R_CER1_26ter,MNXR96631
bigg.reaction:CER2_24ter,MNXR96632
bigg.reaction:R_CER2_24ter,MNXR96632
bigg.reaction:CER2_26ter,MNXR96633
bigg.reaction:R_CER2_26ter,MNXR96633
bigg.reaction:CERASE124er,MNXR96634
bigg.reaction:CERS124,MNXR96634
bigg.reaction:CERS124er,MNXR96634
bigg.reaction:R_CERASE124er,MNXR96634
bigg.reaction:R_CERS124,MNXR96634
bigg.reaction:R_CERS124er,MNXR96634
bigg.reaction:CERASE126er,MNXR96635
bigg.reaction:CERS126,MNXR96635
bigg.reaction:CERS126er,MNXR96635
bigg.reaction:R_CERASE126er,MNXR96635
bigg.reaction:R_CERS126,MNXR96635
bigg.reaction:R_CERS126er,MNXR96635
bigg.reaction:CERASE224er,MNXR96636
bigg.reaction:CERS224,MNXR96636
bigg.reaction:CERS224er,MNXR96636
bigg.reaction:R_CERASE224er,MNXR96636
bigg.reaction:R_CERS224,MNXR96636
bigg.reaction:R_CERS224er,MNXR96636
bigg.reaction:CERASE226er,MNXR96637
bigg.reaction:CERS226,MNXR96637
bigg.reaction:CERS226er,MNXR96637
bigg.reaction:R_CERASE226er,MNXR96637
bigg.reaction:R_CERS226,MNXR96637
bigg.reaction:R_CERS226er,MNXR96637
bigg.reaction:CERH124,MNXR96638
bigg.reaction:R_CERH124,MNXR96638
bigg.reaction:CERH126,MNXR96639
bigg.reaction:R_CERH126,MNXR96639
bigg.reaction:CERS324,MNXR96642
bigg.reaction:R_CERS324,MNXR96642
bigg.reaction:CERS326,MNXR96643
bigg.reaction:R_CERS326,MNXR96643
bigg.reaction:CERT1gt,MNXR96644
bigg.reaction:CERT1rt,MNXR96644
bigg.reaction:CERT1tn,MNXR96644
bigg.reaction:CRMte,MNXR96644
bigg.reaction:EX_crm_hs_e,MNXR96644
bigg.reaction:R_CERT1gt,MNXR96644
bigg.reaction:R_CERT1rt,MNXR96644
bigg.reaction:R_CERT1tn,MNXR96644
bigg.reaction:R_CRMte,MNXR96644
bigg.reaction:R_EX_crm_hs_e,MNXR96644
bigg.reaction:CERT1gt_cho,MNXR96645
bigg.reaction:CERT1rt_cho,MNXR96645
bigg.reaction:EX_crm_cho_e,MNXR96645
bigg.reaction:R_CERT1gt_cho,MNXR96645
bigg.reaction:R_CERT1rt_cho,MNXR96645
bigg.reaction:R_EX_crm_cho_e,MNXR96645
bigg.reaction:CERT2gt,MNXR96646
bigg.reaction:CERT2rt,MNXR96646
bigg.reaction:EX_gluside_hs_e,MNXR96646
bigg.reaction:GLUSIDEte,MNXR96646
bigg.reaction:HMR_0769,MNXR96646
bigg.reaction:HMR_0770,MNXR96646
bigg.reaction:R_CERT2gt,MNXR96646
bigg.reaction:R_CERT2rt,MNXR96646
bigg.reaction:R_EX_gluside_hs_e,MNXR96646
bigg.reaction:R_GLUSIDEte,MNXR96646
bigg.reaction:R_HMR_0769,MNXR96646
bigg.reaction:R_HMR_0770,MNXR96646
bigg.reaction:CERT2gt_cho,MNXR96647
bigg.reaction:CERT2rt_cho,MNXR96647
bigg.reaction:R_CERT2gt_cho,MNXR96647
bigg.reaction:R_CERT2rt_cho,MNXR96647
bigg.reaction:CFAS160E,MNXR96652
bigg.reaction:R_CFAS160E,MNXR96652
bigg.reaction:CFAS180E,MNXR96654
bigg.reaction:R_CFAS180E,MNXR96654
bigg.reaction:CFAS180G,MNXR96655
bigg.reaction:R_CFAS180G,MNXR96655
bigg.reaction:CGLYabcpp,MNXR96656
bigg.reaction:DIPEPabc15,MNXR96656
bigg.reaction:R_CGLYabcpp,MNXR96656
bigg.reaction:R_DIPEPabc15,MNXR96656
bigg.reaction:CGLYt3_2,MNXR96657
bigg.reaction:R_CGLYt3_2,MNXR96657
bigg.reaction:CGLYtex,MNXR96658
bigg.reaction:EX_cgly_e,MNXR96658
bigg.reaction:R_CGLYtex,MNXR96658
bigg.reaction:R_EX_cgly_e,MNXR96658
bigg.reaction:CGMPt,MNXR96659
bigg.reaction:R_CGMPt,MNXR96659
bigg.reaction:CH25H,MNXR96660
bigg.reaction:R_CH25H,MNXR96660
bigg.reaction:CH2ACH,MNXR96661
bigg.reaction:R_CH2ACH,MNXR96661
bigg.reaction:CH4St,MNXR96663
bigg.reaction:EX_ch4s_e,MNXR96663
bigg.reaction:R_CH4St,MNXR96663
bigg.reaction:R_EX_ch4s_e,MNXR96663
bigg.reaction:CHACH,MNXR96665
bigg.reaction:R_CHACH,MNXR96665
bigg.reaction:CHCOAL,MNXR96667
bigg.reaction:R_CHCOAL,MNXR96667
bigg.reaction:CHLAE,MNXR96673
bigg.reaction:R_CHLAE,MNXR96673
bigg.reaction:CHLAtu,MNXR96677
bigg.reaction:R_CHLAtu,MNXR96677
bigg.reaction:CHLBSG,MNXR96678
bigg.reaction:R_CHLBSG,MNXR96678
bigg.reaction:CHLDA1tu,MNXR96680
bigg.reaction:R_CHLDA1tu,MNXR96680
bigg.reaction:CHLDA2tu,MNXR96681
bigg.reaction:R_CHLDA2tu,MNXR96681
bigg.reaction:CHLDAO,MNXR96683
bigg.reaction:R_CHLDAO,MNXR96683
bigg.reaction:CHLDBtu,MNXR96684
bigg.reaction:R_CHLDBtu,MNXR96684
bigg.reaction:CHLP,MNXR96685
bigg.reaction:R_CHLP,MNXR96685
bigg.reaction:CHLSTD78I,MNXR96687
bigg.reaction:EBP2r,MNXR96687
bigg.reaction:R_CHLSTD78I,MNXR96687
bigg.reaction:R_EBP2r,MNXR96687
bigg.reaction:CHLSTR,MNXR96690
bigg.reaction:R_CHLSTR,MNXR96690
bigg.reaction:R_r0783,MNXR96690
bigg.reaction:r0783,MNXR96690
bigg.reaction:CHLabc,MNXR96691
bigg.reaction:CHLabcpp,MNXR96691
bigg.reaction:R_CHLabc,MNXR96691
bigg.reaction:R_CHLabcpp,MNXR96691
bigg.reaction:CHLt2,MNXR96692
bigg.reaction:CHLt2pp,MNXR96692
bigg.reaction:R_CHLt2,MNXR96692
bigg.reaction:R_CHLt2pp,MNXR96692
bigg.reaction:CHLtex,MNXR96693
bigg.reaction:CHLtm,MNXR96693
bigg.reaction:CHOLtg,MNXR96693
bigg.reaction:CHOLtn,MNXR96693
bigg.reaction:CHOLtr,MNXR96693
bigg.reaction:CHOLtu,MNXR96693
bigg.reaction:EX_chol_e,MNXR96693
bigg.reaction:R_CHLtex,MNXR96693
bigg.reaction:R_CHLtm,MNXR96693
bigg.reaction:R_CHOLtg,MNXR96693
bigg.reaction:R_CHOLtn,MNXR96693
bigg.reaction:R_CHOLtr,MNXR96693
bigg.reaction:R_CHOLtu,MNXR96693
bigg.reaction:R_EX_chol_e,MNXR96693
bigg.reaction:R_SK_chol_c,MNXR96693
bigg.reaction:SK_chol_c,MNXR96693
bigg.reaction:CHOLATEt,MNXR96694
bigg.reaction:R_CHOLATEt,MNXR96694
bigg.reaction:CHOLATEt2,MNXR96695
bigg.reaction:R_CHOLATEt2,MNXR96695
bigg.reaction:CHOLATEt3,MNXR96696
bigg.reaction:R_CHOLATEt3,MNXR96696
bigg.reaction:CHOLD,MNXR96697
bigg.reaction:R_CHOLD,MNXR96697
bigg.reaction:CHOLESTTDe,MNXR96700
bigg.reaction:CHSTEROLt1,MNXR96700
bigg.reaction:CHSTEROLt2,MNXR96700
bigg.reaction:CHSTEROLt3,MNXR96700
bigg.reaction:CHSTEROLtrc,MNXR96700
bigg.reaction:EX_chsterol_e,MNXR96700
bigg.reaction:HMR_1916,MNXR96700
bigg.reaction:R_CHOLESTTDe,MNXR96700
bigg.reaction:R_CHSTEROLt1,MNXR96700
bigg.reaction:R_CHSTEROLt2,MNXR96700
bigg.reaction:R_CHSTEROLt3,MNXR96700
bigg.reaction:R_CHSTEROLtrc,MNXR96700
bigg.reaction:R_EX_chsterol_e,MNXR96700
bigg.reaction:R_HMR_1916,MNXR96700
bigg.reaction:R_r1051,MNXR96700
bigg.reaction:R_r1052,MNXR96700
bigg.reaction:r1051,MNXR96700
bigg.reaction:r1052,MNXR96700
bigg.reaction:CHOLK,MNXR96702
bigg.reaction:CHOLK_m,MNXR96702
bigg.reaction:R_CHOLK,MNXR96702
bigg.reaction:R_CHOLK_m,MNXR96702
bigg.reaction:CHOLPtg,MNXR96703
bigg.reaction:CHOLPtl,MNXR96703
bigg.reaction:CHOLPtn,MNXR96703
bigg.reaction:CHOLPtr,MNXR96703
bigg.reaction:EX_cholp_e,MNXR96703
bigg.reaction:PCHOLt_m,MNXR96703
bigg.reaction:R_CHOLPtg,MNXR96703
bigg.reaction:R_CHOLPtl,MNXR96703
bigg.reaction:R_CHOLPtn,MNXR96703
bigg.reaction:R_CHOLPtr,MNXR96703
bigg.reaction:R_EX_cholp_e,MNXR96703
bigg.reaction:R_PCHOLt_m,MNXR96703
bigg.reaction:R_SK_cholp_c,MNXR96703
bigg.reaction:SK_cholp_c,MNXR96703
bigg.reaction:CHOLSH,MNXR96704
bigg.reaction:R_CHOLSH,MNXR96704
bigg.reaction:CHOLS_ex,MNXR96705
bigg.reaction:EX_chols_e,MNXR96705
bigg.reaction:R_CHOLS_ex,MNXR96705
bigg.reaction:R_EX_chols_e,MNXR96705
bigg.reaction:CHOLSabc,MNXR96706
bigg.reaction:CHOLSabc_1,MNXR96706
bigg.reaction:R_CHOLSabc,MNXR96706
bigg.reaction:R_CHOLSabc_1,MNXR96706
bigg.reaction:CHOLt4,MNXR96707
bigg.reaction:CHOLt4ipp,MNXR96707
bigg.reaction:R_CHOLt4,MNXR96707
bigg.reaction:R_CHOLt4ipp,MNXR96707
bigg.reaction:CHORS,MNXR96709
bigg.reaction:CHORS_1,MNXR96709
bigg.reaction:CHRS,MNXR96709
bigg.reaction:R_CHORS,MNXR96709
bigg.reaction:R_CHORS_1,MNXR96709
bigg.reaction:R_CHRS,MNXR96709
bigg.reaction:CHORt2,MNXR96710
bigg.reaction:CHORt2rpp,MNXR96710
bigg.reaction:R_CHORt2,MNXR96710
bigg.reaction:R_CHORt2rpp,MNXR96710
bigg.reaction:CHRPL,MNXR96711
bigg.reaction:R_CHRPL,MNXR96711
bigg.reaction:CHSTEROLt,MNXR96713
bigg.reaction:R_CHSTEROLt,MNXR96713
bigg.reaction:R_r0924,MNXR96713
bigg.reaction:r0924,MNXR96713
bigg.reaction:CHSTEROLt_1,MNXR96714
bigg.reaction:CHSTEROLtg,MNXR96714
bigg.reaction:R_CHSTEROLt_1,MNXR96714
bigg.reaction:R_CHSTEROLtg,MNXR96714
bigg.reaction:CHITOBpts,MNXR96715
bigg.reaction:R_CHITOBpts,MNXR96715
bigg.reaction:CHTNASE,MNXR96717
bigg.reaction:CHTNASEe,MNXR96717
bigg.reaction:R_CHTNASE,MNXR96717
bigg.reaction:R_CHTNASEe,MNXR96717
bigg.reaction:CHTNDA,MNXR96718
bigg.reaction:R_CHTNDA,MNXR96718
bigg.reaction:CHTNS,MNXR96719
bigg.reaction:R_CHTNS,MNXR96719
bigg.reaction:CHYA2,MNXR96720
bigg.reaction:R_CHYA2,MNXR96720
bigg.reaction:CITACt,MNXR96723
bigg.reaction:R_CITACt,MNXR96723
bigg.reaction:CITALALDOR,MNXR96724
bigg.reaction:R_CITALALDOR,MNXR96724
bigg.reaction:CITALDM,MNXR96725
bigg.reaction:R_CITALDM,MNXR96725
bigg.reaction:CITALMO,MNXR96726
bigg.reaction:R_CITALMO,MNXR96726
bigg.reaction:CITALOR,MNXR96727
bigg.reaction:R_CITALOR,MNXR96727
bigg.reaction:CITALt,MNXR96728
bigg.reaction:EX_cital_e,MNXR96728
bigg.reaction:R_CITALt,MNXR96728
bigg.reaction:R_EX_cital_e,MNXR96728
bigg.reaction:CITCIa,MNXR96729
bigg.reaction:R_CITCIa,MNXR96729
bigg.reaction:CITL,MNXR96731
bigg.reaction:R_CITL,MNXR96731
bigg.reaction:R_r1109,MNXR96731
bigg.reaction:r1109,MNXR96731
bigg.reaction:CITMS,MNXR96734
bigg.reaction:R_CITMS,MNXR96734
bigg.reaction:CITRtm,MNXR96735
bigg.reaction:EX_citr__L_e,MNXR96735
bigg.reaction:R_CITRtm,MNXR96735
bigg.reaction:R_EX_citr__L_e,MNXR96735
bigg.reaction:R_SK_citr__L_c,MNXR96735
bigg.reaction:R_r0817,MNXR96735
bigg.reaction:SK_citr__L_c,MNXR96735
bigg.reaction:r0817,MNXR96735
bigg.reaction:CITRt2m,MNXR96736
bigg.reaction:R_CITRt2m,MNXR96736
bigg.reaction:CITRt2r,MNXR96737
bigg.reaction:R_CITRt2r,MNXR96737
bigg.reaction:CIT_Mgt,MNXR96738
bigg.reaction:R_CIT_Mgt,MNXR96738
bigg.reaction:CITabc,MNXR96739
bigg.reaction:R_CITabc,MNXR96739
bigg.reaction:CITt10,MNXR96740
bigg.reaction:R_CITt10,MNXR96740
bigg.reaction:CITt11,MNXR96741
bigg.reaction:R_CITt11,MNXR96741
bigg.reaction:CITt12,MNXR96742
bigg.reaction:R_CITt12,MNXR96742
bigg.reaction:CITt13,MNXR96743
bigg.reaction:R_CITt13,MNXR96743
bigg.reaction:CITt14,MNXR96744
bigg.reaction:R_CITt14,MNXR96744
bigg.reaction:CITt15,MNXR96745
bigg.reaction:R_CITt15,MNXR96745
bigg.reaction:CITt2r,MNXR96746
bigg.reaction:CITt_kt,MNXR96746
bigg.reaction:R_CITt2r,MNXR96746
bigg.reaction:R_CITt_kt,MNXR96746
bigg.reaction:CITt3,MNXR96747
bigg.reaction:CITt3pp,MNXR96747
bigg.reaction:R_CITt3,MNXR96747
bigg.reaction:R_CITt3pp,MNXR96747
bigg.reaction:CITt4_1,MNXR96748
bigg.reaction:CITt4pp_1,MNXR96748
bigg.reaction:R_CITt4_1,MNXR96748
bigg.reaction:R_CITt4pp_1,MNXR96748
bigg.reaction:CITt4_2,MNXR96749
bigg.reaction:CITt4pp,MNXR96749
bigg.reaction:R_CITt4_2,MNXR96749
bigg.reaction:R_CITt4pp,MNXR96749
bigg.reaction:CITt4_3,MNXR96750
bigg.reaction:R_CITt4_3,MNXR96750
bigg.reaction:CITt4_4,MNXR96751
bigg.reaction:R_CITt4_4,MNXR96751
bigg.reaction:CITt7,MNXR96752
bigg.reaction:CITt7pp,MNXR96752
bigg.reaction:R_CITt7,MNXR96752
bigg.reaction:R_CITt7pp,MNXR96752
bigg.reaction:R_r0915,MNXR96752
bigg.reaction:r0915,MNXR96752
bigg.reaction:CITtam,MNXR96753
bigg.reaction:CITtap,MNXR96753
bigg.reaction:R_CITtam,MNXR96753
bigg.reaction:R_CITtap,MNXR96753
bigg.reaction:CITtbm,MNXR96754
bigg.reaction:R_CITtbm,MNXR96754
bigg.reaction:CITtcm,MNXR96755
bigg.reaction:CITtcp,MNXR96755
bigg.reaction:R_CITtcm,MNXR96755
bigg.reaction:R_CITtcp,MNXR96755
bigg.reaction:CITtex,MNXR96756
bigg.reaction:CITtupp,MNXR96756
bigg.reaction:CITx,MNXR96756
bigg.reaction:EX_cit_e,MNXR96756
bigg.reaction:HMR_4957,MNXR96756
bigg.reaction:R_CITtex,MNXR96756
bigg.reaction:R_CITtupp,MNXR96756
bigg.reaction:R_CITx,MNXR96756
bigg.reaction:R_EX_cit_e,MNXR96756
bigg.reaction:R_HMR_4957,MNXR96756
bigg.reaction:CK,MNXR96757
bigg.reaction:CK_cho,MNXR96757
bigg.reaction:CKc,MNXR96757
bigg.reaction:CKc_cho,MNXR96757
bigg.reaction:R_CK,MNXR96757
bigg.reaction:R_CK_cho,MNXR96757
bigg.reaction:R_CKc,MNXR96757
bigg.reaction:R_CKc_cho,MNXR96757
bigg.reaction:CELLBpts_2,MNXR96759
bigg.reaction:CLBptspp,MNXR96759
bigg.reaction:R_CELLBpts_2,MNXR96759
bigg.reaction:R_CLBptspp,MNXR96759
bigg.reaction:CELLB_Et,MNXR96760
bigg.reaction:CLBtex,MNXR96760
bigg.reaction:CLBtpp,MNXR96760
bigg.reaction:EX_cellb_e,MNXR96760
bigg.reaction:R_CELLB_Et,MNXR96760
bigg.reaction:R_CLBtex,MNXR96760
bigg.reaction:R_CLBtpp,MNXR96760
bigg.reaction:R_EX_cellb_e,MNXR96760
bigg.reaction:CLFORtex,MNXR96761
bigg.reaction:R_CLFORtex,MNXR96761
bigg.reaction:CLFORtex2,MNXR96762
bigg.reaction:R_CLFORtex2,MNXR96762
bigg.reaction:CLHCO3tex2,MNXR96763
bigg.reaction:R_CLHCO3tex2,MNXR96763
bigg.reaction:CLHCOtex,MNXR96764
bigg.reaction:R_CLHCOtex,MNXR96764
bigg.reaction:CLOHtex2,MNXR96768
bigg.reaction:R_CLOHtex2,MNXR96768
bigg.reaction:CLOXAtex2,MNXR96769
bigg.reaction:R_CLOXAtex2,MNXR96769
bigg.reaction:CLPNDCOAtx,MNXR96770
bigg.reaction:R_CLPNDCOAtx,MNXR96770
bigg.reaction:CLPNDCPT1,MNXR96771
bigg.reaction:CLPNDCPT2,MNXR96771
bigg.reaction:R_CLPNDCPT1,MNXR96771
bigg.reaction:R_CLPNDCPT2,MNXR96771
bigg.reaction:CLPNDCRNt,MNXR96772
bigg.reaction:R_CLPNDCRNt,MNXR96772
bigg.reaction:CLPNDt,MNXR96773
bigg.reaction:EX_clpnd_e,MNXR96773
bigg.reaction:R_CLPNDt,MNXR96773
bigg.reaction:R_EX_clpnd_e,MNXR96773
bigg.reaction:CLPNH120pp,MNXR96774
bigg.reaction:R_CLPNH120pp,MNXR96774
bigg.reaction:CLPNH140pp,MNXR96775
bigg.reaction:R_CLPNH140pp,MNXR96775
bigg.reaction:CLPNH141pp,MNXR96776
bigg.reaction:R_CLPNH141pp,MNXR96776
bigg.reaction:CLPNH161pp,MNXR96778
bigg.reaction:R_CLPNH161pp,MNXR96778
bigg.reaction:CLPNH180pp,MNXR96779
bigg.reaction:R_CLPNH180pp,MNXR96779
bigg.reaction:CLPNH181pp,MNXR96780
bigg.reaction:R_CLPNH181pp,MNXR96780
bigg.reaction:CLPNS120,MNXR96781
bigg.reaction:CLPNS120pp,MNXR96781
bigg.reaction:R_CLPNS120,MNXR96781
bigg.reaction:R_CLPNS120pp,MNXR96781
bigg.reaction:CLPNS140,MNXR96782
bigg.reaction:CLPNS140pp,MNXR96782
bigg.reaction:R_CLPNS140,MNXR96782
bigg.reaction:R_CLPNS140pp,MNXR96782
bigg.reaction:CLPNS141pp,MNXR96783
bigg.reaction:R_CLPNS141pp,MNXR96783
bigg.reaction:CLPNS160190,MNXR96785
bigg.reaction:R_CLPNS160190,MNXR96785
bigg.reaction:CLPNS161,MNXR96786
bigg.reaction:CLPNS161pp,MNXR96786
bigg.reaction:R_CLPNS161,MNXR96786
bigg.reaction:R_CLPNS161pp,MNXR96786
bigg.reaction:CLPNS180,MNXR96787
bigg.reaction:CLPNS180pp,MNXR96787
bigg.reaction:R_CLPNS180,MNXR96787
bigg.reaction:R_CLPNS180pp,MNXR96787
bigg.reaction:CLPNS181,MNXR96788
bigg.reaction:CLPNS181pp,MNXR96788
bigg.reaction:R_CLPNS181,MNXR96788
bigg.reaction:R_CLPNS181pp,MNXR96788
bigg.reaction:CLPNS_HP,MNXR96791
bigg.reaction:R_CLPNS_HP,MNXR96791
bigg.reaction:CLS_hs,MNXR96795
bigg.reaction:HMR_0586,MNXR96795
bigg.reaction:R_CLS_hs,MNXR96795
bigg.reaction:R_HMR_0586,MNXR96795
bigg.reaction:CLt3_2pp,MNXR96796
bigg.reaction:CLt3r_2,MNXR96796
bigg.reaction:R_CLt3_2pp,MNXR96796
bigg.reaction:R_CLt3r_2,MNXR96796
bigg.reaction:CLtex,MNXR96797
bigg.reaction:CLtipp,MNXR96797
bigg.reaction:Clt,MNXR96797
bigg.reaction:EX_cl_e,MNXR96797
bigg.reaction:R_CLtex,MNXR96797
bigg.reaction:R_CLtipp,MNXR96797
bigg.reaction:R_Clt,MNXR96797
bigg.reaction:R_EX_cl_e,MNXR96797
bigg.reaction:CMCBTFL,MNXR96798
bigg.reaction:R_CMCBTFL,MNXR96798
bigg.reaction:CMCBTFU,MNXR96799
bigg.reaction:CMCBTFexs,MNXR96799
bigg.reaction:R_CMCBTFU,MNXR96799
bigg.reaction:R_CMCBTFexs,MNXR96799
bigg.reaction:CMPA,MNXR96800
bigg.reaction:CMPA_1,MNXR96800
bigg.reaction:R_CMPA,MNXR96800
bigg.reaction:R_CMPA_1,MNXR96800
bigg.reaction:CMPACNAtg,MNXR96801
bigg.reaction:R_CMPACNAtg,MNXR96801
bigg.reaction:CMt2ppi,MNXR96808
bigg.reaction:CMtex,MNXR96808
bigg.reaction:EX_cm_e,MNXR96808
bigg.reaction:R_CMt2ppi,MNXR96808
bigg.reaction:R_CMtex,MNXR96808
bigg.reaction:R_EX_cm_e,MNXR96808
bigg.reaction:CO2t,MNXR96810
bigg.reaction:CO2ter,MNXR96810
bigg.reaction:CO2tex,MNXR96810
bigg.reaction:CO2tg,MNXR96810
bigg.reaction:CO2th,MNXR96810
bigg.reaction:CO2tm,MNXR96810
bigg.reaction:CO2tn,MNXR96810
bigg.reaction:CO2tp,MNXR96810
bigg.reaction:CO2tpp,MNXR96810
bigg.reaction:CO2tv,MNXR96810
bigg.reaction:EX_co2_e,MNXR96810
bigg.reaction:R_CO2t,MNXR96810
bigg.reaction:R_CO2ter,MNXR96810
bigg.reaction:R_CO2tex,MNXR96810
bigg.reaction:R_CO2tg,MNXR96810
bigg.reaction:R_CO2th,MNXR96810
bigg.reaction:R_CO2tm,MNXR96810
bigg.reaction:R_CO2tn,MNXR96810
bigg.reaction:R_CO2tp,MNXR96810
bigg.reaction:R_CO2tpp,MNXR96810
bigg.reaction:R_CO2tv,MNXR96810
bigg.reaction:R_EX_co2_e,MNXR96810
bigg.reaction:COALCDH,MNXR96812
bigg.reaction:R_COALCDH,MNXR96812
bigg.reaction:COALDDH,MNXR96813
bigg.reaction:R_COALDDH,MNXR96813
bigg.reaction:COA_h_tx,MNXR96814
bigg.reaction:R_COA_h_tx,MNXR96814
bigg.reaction:COAt,MNXR96815
bigg.reaction:COAtg,MNXR96815
bigg.reaction:COAth,MNXR96815
bigg.reaction:COAtim,MNXR96815
bigg.reaction:COAtl,MNXR96815
bigg.reaction:COAtn,MNXR96815
bigg.reaction:COAtp,MNXR96815
bigg.reaction:COAtr,MNXR96815
bigg.reaction:COAts,MNXR96815
bigg.reaction:EX_coa_e,MNXR96815
bigg.reaction:R_COAt,MNXR96815
bigg.reaction:R_COAtg,MNXR96815
bigg.reaction:R_COAth,MNXR96815
bigg.reaction:R_COAtim,MNXR96815
bigg.reaction:R_COAtl,MNXR96815
bigg.reaction:R_COAtn,MNXR96815
bigg.reaction:R_COAtp,MNXR96815
bigg.reaction:R_COAtr,MNXR96815
bigg.reaction:R_COAts,MNXR96815
bigg.reaction:R_EX_coa_e,MNXR96815
bigg.reaction:R_SK_coa_c,MNXR96815
bigg.reaction:SK_coa_c,MNXR96815
bigg.reaction:COB1NDAAT1,MNXR96816
bigg.reaction:R_COB1NDAAT1,MNXR96816
bigg.reaction:COB1NDAAT2,MNXR96817
bigg.reaction:R_COB1NDAAT2,MNXR96817
bigg.reaction:COB2NDARED,MNXR96818
bigg.reaction:R_COB2NDARED,MNXR96818
bigg.reaction:COBALT2abcpp,MNXR96819
bigg.reaction:R_COBALT2abcpp,MNXR96819
bigg.reaction:COBALT2t3pp,MNXR96820
